"idPredmet";"vysledek";"zkouskove_otazky";"idClovek";"termin";"datum_terminu";"mistnost";"zacatek";"idClovekPrvniZkousejici";"idClovekDruhyZkousejici";"semestrSplneni"
"8997";"S";"";"1804";"-1";"2003-01-09 00:00:00.0";"";"";"-1";"-1";"1"
"";"N";"";"2017";"-1";"";"";"";"-1";"-1";"9"
"8986";"S";"";"1804";"-1";"2003-06-26 00:00:00.0";"";"";"-1";"-1";"2"
"8985";"S";"";"1804";"-1";"2003-12-16 00:00:00.0";"";"";"-1";"-1";"3"
"1137";"S";"";"1804";"-1";"";"";"";"-1";"-1";"8"
"1133";"S";"";"1804";"-1";"2004-01-28 00:00:00.0";"";"";"-1";"-1";"3"
"1133";"S";"";"1804";"-1";"2004-01-28 00:00:00.0";"";"";"-1";"-1";"4"
"8966";"S";"";"3595";"-1";"2003-06-25 00:00:00.0";"";"";"-1";"-1";"1"
"1137";"S";"";"1804";"-1";"";"";"";"-1";"-1";"7"
"8977";"N";"";"1804";"-1";"";"";"";"-1";"-1";"5"
"";"N";"";"1804";"-1";"";"";"";"-1";"-1";"9"
"8987";"S";"";"3595";"-1";"2003-06-02 00:00:00.0";"";"";"-1";"-1";"1"
"8997";"S";"";"3595";"-1";"2003-10-22 00:00:00.0";"";"";"-1";"-1";"1"
"8956";"S";"";"3595";"-1";"2004-08-18 00:00:00.0";"";"";"-1";"-1";"3"
"";"S";"";"3595";"-1";"2004-06-24 00:00:00.0";"";"";"-1";"-1";"4"
"";"U";"";"3595";"-1";"2004-11-11 00:00:00.0";"";"";"-1";"-1";"5"
"1391";"S";"";"3595";"-1";"2003-05-29 00:00:00.0";"";"";"-1";"-1";"1"
"1133";"S";"";"3595";"-1";"";"";"";"-1";"-1";"1"
"1133";"S";"";"3595";"-1";"";"";"";"-1";"-1";"2"
"";"S";"";"3595";"-1";"2005-06-28 00:00:00.0";"";"";"-1";"-1";"5"
"8966";"S";"";"3594";"-1";"2003-06-25 00:00:00.0";"";"";"-1";"-1";"1"
"8987";"S";"";"3594";"-1";"2003-06-02 00:00:00.0";"";"";"-1";"-1";"1"
"8997";"S";"";"3594";"-1";"2003-05-13 00:00:00.0";"";"";"-1";"-1";"1"
"8957";"S";"";"3594";"-1";"2003-03-19 00:00:00.0";"";"";"-1";"-1";"1"
"";"S";"";"3594";"-1";"2004-06-24 00:00:00.0";"";"";"-1";"-1";"4"
"";"U";"";"3594";"-1";"2004-11-11 00:00:00.0";"";"";"-1";"-1";"5"
"1391";"S";"";"3594";"-1";"2004-05-18 00:00:00.0";"";"";"-1";"-1";"3"
"1133";"S";"";"3594";"-1";"";"";"";"-1";"-1";"1"
"1133";"S";"";"3594";"-1";"";"";"";"-1";"-1";"2"
"1134";"S";"";"3594";"-1";"2004-07-13 00:00:00.0";"";"";"-1";"-1";"3"
"1134";"S";"";"3594";"-1";"2004-07-13 00:00:00.0";"";"";"-1";"-1";"4"
"";"S";"";"3594";"-1";"2005-06-28 00:00:00.0";"";"";"-1";"-1";"5"
"";"S";"";"2898";"-1";"2003-03-06 00:00:00.0";"";"";"-1";"-1";"1"
"";"S";"";"2898";"-1";"2003-06-30 00:00:00.0";"";"";"-1";"-1";"1"
"8823";"S";"";"2898";"-1";"2003-10-03 00:00:00.0";"";"";"-1";"-1";"2"
"";"S";"";"2898";"-1";"2004-06-22 00:00:00.0";"";"";"-1";"-1";"3"
"1393";"S";"";"2898";"-1";"2004-06-30 00:00:00.0";"";"";"-1";"-1";"3"
"";"S";"";"2898";"-1";"2004-12-08 00:00:00.0";"";"";"-1";"-1";"5"
"";"S";"";"2898";"-1";"2005-06-24 00:00:00.0";"";"";"-1";"-1";"6"
"1133";"S";"";"2898";"-1";"2003-11-11 00:00:00.0";"";"";"-1";"-1";"1"
"1133";"S";"";"2898";"-1";"2003-11-11 00:00:00.0";"";"";"-1";"-1";"2"
"1135";"S";"";"2898";"-1";"";"";"";"-1";"-1";"3"
"1135";"S";"";"2898";"-1";"";"";"";"-1";"-1";"4"
"1382";"S";"";"2895";"-1";"2003-06-05 00:00:00.0";"";"";"-1";"-1";"1"
"1379";"S";"";"2895";"-1";"2003-06-25 00:00:00.0";"";"";"-1";"-1";"1"
"1393";"S";"";"2895";"-1";"2003-04-10 00:00:00.0";"";"";"-1";"-1";"1"
"8820";"S";"";"2895";"-1";"2003-07-22 00:00:00.0";"";"";"-1";"-1";"2"
"8992";"S";"";"2895";"-1";"2003-07-22 00:00:00.0";"";"";"-1";"-1";"2"
"";"S";"";"2895";"-1";"2003-11-28 00:00:00.0";"";"";"-1";"-1";"3"
"";"U";"";"2895";"-1";"2004-05-12 00:00:00.0";"";"";"-1";"-1";"4"
"1133";"S";"";"2895";"-1";"2003-09-30 00:00:00.0";"";"";"-1";"-1";"1"
"1133";"S";"";"2895";"-1";"2003-09-30 00:00:00.0";"";"";"-1";"-1";"2"
"1136";"S";"";"2895";"-1";"2004-12-03 00:00:00.0";"";"";"-1";"-1";"3"
"1136";"S";"";"2895";"-1";"2004-12-03 00:00:00.0";"";"";"-1";"-1";"4"
"8874";"S";"";"3071";"-1";"2003-04-24 00:00:00.0";"";"";"-1";"-1";"1"
"8825";"S";"";"3071";"-1";"2003-09-24 00:00:00.0";"";"";"-1";"-1";"2"
"";"S";"";"3071";"-1";"2003-06-17 00:00:00.0";"";"";"-1";"-1";"2"
"";"S";"";"3071";"-1";"2005-01-06 00:00:00.0";"";"";"-1";"-1";"4"
"";"S";"";"3071";"-1";"2003-03-14 00:00:00.0";"";"";"-1";"-1";"1"
"1391";"S";"";"3071";"-1";"2003-02-14 00:00:00.0";"";"";"-1";"-1";"1"
"1133";"S";"";"3071";"-1";"2003-01-21 00:00:00.0";"";"";"-1";"-1";"1"
"1133";"S";"";"3071";"-1";"2003-01-21 00:00:00.0";"";"";"-1";"-1";"2"
"1134";"S";"";"3071";"-1";"";"";"";"-1";"-1";"3"
"1134";"S";"";"3071";"-1";"";"";"";"-1";"-1";"4"
"8851";"S";"";"2904";"-1";"2003-10-16 00:00:00.0";"";"";"-1";"-1";"2"
"";"N";"";"3071";"-1";"";"";"";"-1";"-1";"5"
"1393";"S";"";"2904";"-1";"2003-06-02 00:00:00.0";"";"";"-1";"-1";"1"
"";"S";"";"2904";"-1";"2003-10-30 00:00:00.0";"";"";"-1";"-1";"1"
"1133";"S";"";"2904";"-1";"2003-07-08 00:00:00.0";"";"";"-1";"-1";"1"
"1133";"S";"";"2904";"-1";"2003-07-08 00:00:00.0";"";"";"-1";"-1";"2"
"8823";"S";"";"2936";"-1";"2003-10-03 00:00:00.0";"";"";"-1";"-1";"2"
"8851";"S";"";"2936";"-1";"2003-10-16 00:00:00.0";"";"";"-1";"-1";"2"
"1393";"S";"";"2936";"-1";"2003-06-02 00:00:00.0";"";"";"-1";"-1";"1"
"";"U";"";"2936";"-1";"2024-03-06 00:00:00.0";"";"";"-1";"-1";"4"
"";"S";"";"2936";"-1";"2004-12-08 00:00:00.0";"";"";"-1";"-1";"5"
"1133";"S";"";"2936";"-1";"2003-07-08 00:00:00.0";"";"";"-1";"-1";"2"
"";"S";"";"2936";"-1";"2003-02-18 00:00:00.0";"";"";"-1";"-1";"1"
"";"S";"";"2936";"-1";"2005-07-11 00:00:00.0";"";"";"-1";"-1";"6"
"1133";"S";"";"2936";"-1";"2003-07-08 00:00:00.0";"";"";"-1";"-1";"1"
"8891";"S";"";"2945";"-1";"2003-02-07 00:00:00.0";"";"";"-1";"-1";"1"
"";"S";"";"2904";"-1";"2003-06-25 00:00:00.0";"";"";"-1";"-1";"1"
"8874";"S";"";"2945";"-1";"2003-04-24 00:00:00.0";"";"";"-1";"-1";"1"
"5795";"S";"";"2945";"-1";"2003-10-10 00:00:00.0";"";"";"-1";"-1";"2"
"8851";"S";"";"2945";"-1";"2003-10-30 00:00:00.0";"";"";"-1";"-1";"2"
"1133";"S";"";"2945";"-1";"2005-05-03 00:00:00.0";"";"";"-1";"-1";"3"
"1133";"S";"";"2945";"-1";"2005-05-03 00:00:00.0";"";"";"-1";"-1";"4"
"1391";"S";"";"2945";"-1";"2005-06-01 00:00:00.0";"";"";"-1";"-1";"3"
"";"U";"";"2945";"-1";"2004-09-24 00:00:00.0";"";"";"-1";"-1";"4"
"";"S";"";"2945";"-1";"2004-12-21 00:00:00.0";"";"";"-1";"-1";"5"
"";"S";"";"2945";"-1";"2005-08-04 00:00:00.0";"";"";"-1";"-1";"6"
"1134";"S";"";"2945";"-1";"2005-04-27 00:00:00.0";"";"";"-1";"-1";"1"
"1134";"S";"";"2945";"-1";"2005-04-27 00:00:00.0";"";"";"-1";"-1";"2"
"8891";"S";"";"2938";"-1";"2003-02-07 00:00:00.0";"";"";"-1";"-1";"1"
"";"S";"";"2938";"-1";"2003-06-12 00:00:00.0";"";"";"-1";"-1";"1"
"8851";"S";"";"2938";"-1";"2003-10-30 00:00:00.0";"";"";"-1";"-1";"2"
"";"S";"";"2938";"-1";"2003-06-03 00:00:00.0";"";"";"-1";"-1";"2"
"1134";"S";"";"2938";"-1";"";"";"";"-1";"-1";"3"
"1133";"S";"";"2938";"-1";"";"";"";"-1";"-1";"1"
"1133";"S";"";"2938";"-1";"";"";"";"-1";"-1";"2"
"1134";"S";"";"2938";"-1";"";"";"";"-1";"-1";"4"
"";"S";"";"2938";"-1";"2005-07-18 00:00:00.0";"";"";"-1";"-1";"6"
"8891";"S";"";"2949";"-1";"2003-02-07 00:00:00.0";"";"";"-1";"-1";"1"
"";"U";"";"2938";"-1";"2004-11-03 00:00:00.0";"";"";"-1";"-1";"5"
"1393";"S";"";"2938";"-1";"2004-04-21 00:00:00.0";"";"";"-1";"-1";"3"
"";"U";"";"2938";"-1";"2004-03-11 00:00:00.0";"";"";"-1";"-1";"4"
"";"S";"";"2949";"-1";"2003-06-12 00:00:00.0";"";"";"-1";"-1";"1"
"8851";"S";"";"2949";"-1";"2003-12-15 00:00:00.0";"";"";"-1";"-1";"2"
"";"S";"";"2949";"-1";"2003-06-03 00:00:00.0";"";"";"-1";"-1";"2"
"1393";"S";"";"2949";"-1";"2004-06-01 00:00:00.0";"";"";"-1";"-1";"3"
"1133";"S";"";"2949";"-1";"2004-06-29 00:00:00.0";"";"";"-1";"-1";"1"
"1133";"S";"";"2949";"-1";"2004-06-29 00:00:00.0";"";"";"-1";"-1";"2"
"1134";"S";"";"2949";"-1";"";"";"";"-1";"-1";"3"
"1134";"S";"";"2949";"-1";"";"";"";"-1";"-1";"4"
"";"U";"";"2949";"-1";"2004-03-11 00:00:00.0";"";"";"-1";"-1";"4"
"";"U";"";"2949";"-1";"2004-11-08 00:00:00.0";"";"";"-1";"-1";"5"
"";"S";"";"2949";"-1";"2005-07-18 00:00:00.0";"";"";"-1";"-1";"6"
"8970";"S";"";"2851";"-1";"2003-07-01 00:00:00.0";"";"";"-1";"-1";"1"
"8958";"S";"";"2851";"-1";"2003-07-25 00:00:00.0";"";"";"-1";"-1";"2"
"";"U";"";"2851";"-1";"2003-05-20 00:00:00.0";"";"";"-1";"-1";"2"
"";"S";"";"2851";"-1";"2004-05-27 00:00:00.0";"";"";"-1";"-1";"4"
"8975";"S";"";"2851";"-1";"2004-03-12 00:00:00.0";"";"";"-1";"-1";"4"
"1133";"S";"";"2851";"-1";"2003-04-24 00:00:00.0";"";"";"-1";"-1";"1"
"1133";"S";"";"2851";"-1";"2003-04-24 00:00:00.0";"";"";"-1";"-1";"2"
"1134";"S";"";"2851";"-1";"";"";"";"-1";"-1";"3"
"1134";"S";"";"2851";"-1";"";"";"";"-1";"-1";"4"
"1391";"S";"";"2847";"-1";"2003-03-10 00:00:00.0";"";"";"-1";"-1";"1"
"8951";"S";"";"2847";"-1";"2003-06-09 00:00:00.0";"";"";"-1";"-1";"1"
"8975";"S";"";"2847";"-1";"2003-09-03 00:00:00.0";"";"";"-1";"-1";"2"
"";"U";"";"2847";"-1";"2003-05-28 00:00:00.0";"";"";"-1";"-1";"2"
"";"U";"";"2847";"-1";"2003-11-11 00:00:00.0";"";"";"-1";"-1";"3"
"1133";"S";"";"2847";"-1";"";"";"";"-1";"-1";"3"
"1133";"S";"";"2847";"-1";"";"";"";"-1";"-1";"4"
"1134";"S";"";"2847";"-1";"2002-12-12 00:00:00.0";"";"";"-1";"-1";"1"
"1134";"S";"";"2847";"-1";"2002-12-12 00:00:00.0";"";"";"-1";"-1";"2"
"";"N";"";"2847";"-1";"";"";"";"-1";"-1";"6"
"8978";"S";"";"3087";"-1";"2003-04-30 00:00:00.0";"";"";"-1";"-1";"1"
"";"S";"";"3087";"-1";"2003-05-20 00:00:00.0";"";"";"-1";"-1";"1"
"8849";"S";"";"3087";"-1";"2003-01-23 00:00:00.0";"";"";"-1";"-1";"1"
"8980";"S";"";"3087";"-1";"2004-04-05 00:00:00.0";"";"";"-1";"-1";"3"
"";"U";"";"3087";"-1";"2004-07-26 00:00:00.0";"";"";"-1";"-1";"3"
"";"U";"";"3087";"-1";"2005-03-23 00:00:00.0";"";"";"-1";"-1";"5"
"1391";"S";"";"3087";"-1";"2004-07-26 00:00:00.0";"";"";"-1";"-1";"3"
"";"S";"";"3087";"-1";"2005-05-30 00:00:00.0";"";"";"-1";"-1";"6"
"";"S";"";"3362";"-1";"2003-05-20 00:00:00.0";"";"";"-1";"-1";"1"
"8891";"S";"";"3362";"-1";"2004-01-30 00:00:00.0";"";"";"-1";"-1";"3"
"";"S";"";"3362";"-1";"2005-05-16 00:00:00.0";"";"";"-1";"-1";"3"
"";"N";"";"3362";"-1";"";"";"";"-1";"-1";"5"
"1393";"S";"";"3362";"-1";"2005-06-29 00:00:00.0";"";"";"-1";"-1";"3"
"1133";"S";"";"3362";"-1";"2004-01-20 00:00:00.0";"";"";"-1";"-1";"1"
"1133";"S";"";"3362";"-1";"2004-01-20 00:00:00.0";"";"";"-1";"-1";"2"
"1134";"S";"";"3362";"-1";"";"";"";"-1";"-1";"3"
"1134";"N";"";"3362";"-1";"";"";"";"-1";"-1";"4"
"";"N";"";"3362";"-1";"";"";"";"-1";"-1";"5"
"";"U";"";"3823";"-1";"2003-05-26 00:00:00.0";"";"";"-1";"-1";"2"
"";"S";"";"3823";"-1";"2003-12-05 00:00:00.0";"";"";"-1";"-1";"3"
"1391";"S";"";"3823";"-1";"2004-06-22 00:00:00.0";"";"";"-1";"-1";"3"
"";"S";"";"3823";"-1";"2004-02-03 00:00:00.0";"";"";"-1";"-1";"5"
"1137";"S";"";"3823";"-1";"2003-01-14 00:00:00.0";"";"";"-1";"-1";"1"
"1137";"S";"";"3823";"-1";"2003-01-14 00:00:00.0";"";"";"-1";"-1";"2"
"1133";"S";"";"3823";"-1";"";"";"";"-1";"-1";"5"
"1133";"S";"";"3823";"-1";"";"";"";"-1";"-1";"6"
"";"N";"";"3823";"-1";"";"";"";"-1";"-1";"7"
"8990";"S";"";"3822";"-1";"2003-04-10 00:00:00.0";"";"";"-1";"-1";"3"
"";"S";"";"3822";"-1";"2005-01-06 00:00:00.0";"";"";"-1";"-1";"5"
"";"N";"";"3822";"-1";"";"";"";"-1";"-1";"7"
"";"N";"";"3822";"-1";"";"";"";"-1";"-1";"9"
"1393";"N";"";"3820";"-1";"";"";"";"-1";"-1";"1"
"";"S";"";"3821";"-1";"2003-05-20 00:00:00.0";"";"";"-1";"-1";"1"
"";"S";"";"3820";"-1";"2005-01-06 00:00:00.0";"";"";"-1";"-1";"5"
"";"N";"";"3820";"-1";"";"";"";"-1";"-1";"7"
"1135";"S";"";"3820";"-1";"";"";"";"-1";"-1";"3"
"1135";"N";"";"3820";"-1";"";"";"";"-1";"-1";"4"
"";"N";"";"3820";"-1";"";"";"";"-1";"-1";"9"
"";"U";"";"3821";"-1";"2005-03-22 00:00:00.0";"";"";"-1";"-1";"3"
"1393";"S";"";"3821";"-1";"2004-12-21 00:00:00.0";"";"";"-1";"-1";"3"
"1134";"S";"";"3821";"-1";"2005-04-17 00:00:00.0";"";"";"-1";"-1";"3"
"1134";"S";"";"3821";"-1";"2005-04-17 00:00:00.0";"";"";"-1";"-1";"4"
"";"N";"";"3821";"-1";"";"";"";"-1";"-1";"7"
"";"N";"";"3821";"-1";"";"";"";"-1";"-1";"9"
"8970";"S";"";"3673";"-1";"2003-05-22 00:00:00.0";"";"";"-1";"-1";"1"
"1391";"S";"";"3673";"-1";"";"";"";"-1";"-1";"1"
"";"S";"";"3673";"-1";"2003-01-24 00:00:00.0";"";"";"-1";"-1";"1"
"8973";"S";"";"3673";"-1";"2003-10-09 00:00:00.0";"";"";"-1";"-1";"2"
"8992";"S";"";"3673";"-1";"2003-07-29 00:00:00.0";"";"";"-1";"-1";"2"
"";"S";"";"3673";"-1";"2003-12-10 00:00:00.0";"";"";"-1";"-1";"3"
"";"U";"";"3673";"-1";"2005-04-01 00:00:00.0";"";"";"-1";"-1";"6"
"1133";"S";"";"3673";"-1";"2004-04-20 00:00:00.0";"";"";"-1";"-1";"3"
"1133";"S";"";"3673";"-1";"2004-04-20 00:00:00.0";"";"";"-1";"-1";"4"
"";"S";"";"3673";"-1";"2005-05-25 00:00:00.0";"";"";"-1";"-1";"6"
"8968";"S";"";"3635";"-1";"2003-12-15 00:00:00.0";"";"";"-1";"-1";"1"
"8989";"S";"";"3635";"-1";"2003-08-28 00:00:00.0";"";"";"-1";"-1";"1"
"1391";"S";"";"3635";"-1";"2003-12-09 00:00:00.0";"";"";"-1";"-1";"1"
"";"S";"";"3635";"-1";"2003-12-10 00:00:00.0";"";"";"-1";"-1";"3"
"";"U";"";"3635";"-1";"2005-02-16 00:00:00.0";"";"";"-1";"-1";"6"
"1133";"S";"";"3635";"-1";"";"";"";"-1";"-1";"3"
"1133";"S";"";"3635";"-1";"";"";"";"-1";"-1";"4"
"";"N";"";"3635";"-1";"";"";"";"-1";"-1";"6"
"";"S";"";"3635";"-1";"2004-12-20 00:00:00.0";"";"";"-1";"-1";"3"
"8968";"S";"";"3806";"-1";"2003-12-15 00:00:00.0";"";"";"-1";"-1";"1"
"8970";"S";"";"3806";"-1";"2003-05-22 00:00:00.0";"";"";"-1";"-1";"1"
"8973";"S";"";"3806";"-1";"2003-10-09 00:00:00.0";"";"";"-1";"-1";"2"
"8992";"S";"";"3806";"-1";"2004-11-26 00:00:00.0";"";"";"-1";"-1";"4"
"";"N";"";"3806";"-1";"";"";"";"-1";"-1";"7"
"";"N";"";"3806";"-1";"";"";"";"-1";"-1";"9"
"1133";"S";"";"3806";"-1";"";"";"";"-1";"-1";"5"
"1133";"N";"";"3806";"-1";"";"";"";"-1";"-1";"6"
"";"N";"";"3806";"-1";"";"";"";"-1";"-1";"9"
"8970";"S";"";"3441";"-1";"2003-05-13 00:00:00.0";"";"";"-1";"-1";"1"
"1391";"S";"";"3441";"-1";"2003-09-01 00:00:00.0";"";"";"-1";"-1";"1"
"8992";"S";"";"3441";"-1";"2003-12-15 00:00:00.0";"";"";"-1";"-1";"2"
"";"S";"";"3441";"-1";"2004-02-03 00:00:00.0";"";"";"-1";"-1";"3"
"";"S";"";"3441";"-1";"2004-04-02 00:00:00.0";"";"";"-1";"-1";"5"
"";"U";"";"3441";"-1";"2004-03-17 00:00:00.0";"";"";"-1";"-1";"4"
"1133";"S";"";"3441";"-1";"2004-03-23 00:00:00.0";"";"";"-1";"-1";"1"
"1133";"S";"";"3441";"-1";"2004-03-23 00:00:00.0";"";"";"-1";"-1";"2"
"1134";"S";"";"3441";"-1";"";"";"";"-1";"-1";"3"
"1134";"S";"";"3441";"-1";"";"";"";"-1";"-1";"4"
"";"S";"";"3441";"-1";"2005-05-25 00:00:00.0";"";"";"-1";"-1";"6"
"";"S";"";"3549";"-1";"2003-06-04 00:00:00.0";"";"";"-1";"-1";"1"
"8988";"S";"";"3549";"-1";"2004-08-11 00:00:00.0";"";"";"-1";"-1";"1"
"8825";"S";"";"3549";"-1";"2003-10-06 00:00:00.0";"";"";"-1";"-1";"2"
"";"S";"";"3549";"-1";"2003-06-17 00:00:00.0";"";"";"-1";"-1";"2"
"";"U";"";"3549";"-1";"2005-04-08 00:00:00.0";"";"";"-1";"-1";"4"
"";"S";"";"3549";"-1";"2004-12-02 00:00:00.0";"";"";"-1";"-1";"3"
"1133";"S";"";"3549";"-1";"";"";"";"-1";"-1";"3"
"1133";"S";"";"3549";"-1";"";"";"";"-1";"-1";"4"
"1391";"S";"";"3549";"-1";"2004-11-30 00:00:00.0";"";"";"-1";"-1";"1"
"8988";"S";"";"3807";"-1";"2003-02-24 00:00:00.0";"";"";"-1";"-1";"1"
"";"N";"";"3549";"-1";"";"";"";"-1";"-1";"6"
"";"S";"";"3807";"-1";"2003-06-26 00:00:00.0";"";"";"-1";"-1";"3"
"8970";"N";"";"3807";"-1";"";"";"";"-1";"-1";"5"
"";"U";"";"3807";"-1";"2005-04-08 00:00:00.0";"";"";"-1";"-1";"8"
"";"N";"";"3807";"-1";"";"";"";"-1";"-1";"9"
"1133";"S";"";"3807";"-1";"";"";"";"-1";"-1";"3"
"1133";"S";"";"3807";"-1";"";"";"";"-1";"-1";"4"
"1134";"S";"";"3807";"-1";"";"";"";"-1";"-1";"5"
"1134";"N";"";"3807";"-1";"";"";"";"-1";"-1";"6"
"";"N";"";"3807";"-1";"";"";"";"-1";"-1";"10"
"1393";"S";"";"2852";"-1";"2003-07-10 00:00:00.0";"";"";"-1";"-1";"1"
"8891";"S";"";"2852";"-1";"2003-02-07 00:00:00.0";"";"";"-1";"-1";"1"
"8958";"S";"";"2852";"-1";"2003-07-25 00:00:00.0";"";"";"-1";"-1";"2"
"8984";"S";"";"2852";"-1";"2003-05-07 00:00:00.0";"";"";"-1";"-1";"2"
"";"U";"";"2852";"-1";"2003-10-07 00:00:00.0";"";"";"-1";"-1";"3"
"";"U";"";"2852";"-1";"2003-10-08 00:00:00.0";"";"";"-1";"-1";"4"
"8975";"S";"";"2852";"-1";"2003-07-25 00:00:00.0";"";"";"-1";"-1";"2"
"";"N";"";"2852";"-1";"";"";"";"-1";"-1";"5"
"1133";"S";"";"3783";"-1";"";"";"";"-1";"-1";"1"
"8893";"S";"";"3783";"-1";"2003-04-09 00:00:00.0";"";"";"-1";"-1";"1"
"1133";"S";"";"3783";"-1";"";"";"";"-1";"-1";"2"
"";"S";"";"3783";"-1";"2003-05-27 00:00:00.0";"";"";"-1";"-1";"2"
"";"S";"";"3783";"-1";"2004-06-24 00:00:00.0";"";"";"-1";"-1";"4"
"8999";"S";"";"3783";"-1";"2004-01-20 00:00:00.0";"";"";"-1";"-1";"3"
"1391";"S";"";"3783";"-1";"2004-06-29 00:00:00.0";"";"";"-1";"-1";"3"
"";"S";"";"3783";"-1";"2005-09-08 00:00:00.0";"";"";"-1";"-1";"5"
"8899";"S";"";"3189";"-1";"2003-03-21 00:00:00.0";"";"";"-1";"-1";"1"
"8893";"S";"";"3189";"-1";"2003-01-29 00:00:00.0";"";"";"-1";"-1";"1"
"1391";"S";"";"3189";"-1";"2003-06-30 00:00:00.0";"";"";"-1";"-1";"1"
"8825";"S";"";"3189";"-1";"2003-09-24 00:00:00.0";"";"";"-1";"-1";"2"
"8985";"S";"";"3189";"-1";"2004-01-08 00:00:00.0";"";"";"-1";"-1";"3"
"";"S";"";"3189";"-1";"2004-02-12 00:00:00.0";"";"";"-1";"-1";"3"
"1133";"S";"";"3189";"-1";"2003-02-25 00:00:00.0";"";"";"-1";"-1";"1"
"1133";"S";"";"3189";"-1";"2003-02-25 00:00:00.0";"";"";"-1";"-1";"2"
"";"S";"";"3189";"-1";"2004-05-27 00:00:00.0";"";"";"-1";"-1";"4"
"1134";"S";"";"3189";"-1";"";"";"";"-1";"-1";"3"
"1134";"S";"";"3189";"-1";"";"";"";"-1";"-1";"4"
"8893";"S";"";"3162";"-1";"2003-06-30 00:00:00.0";"";"";"-1";"-1";"1"
"";"S";"";"3189";"-1";"2005-06-28 00:00:00.0";"";"";"-1";"-1";"6"
"";"S";"";"3162";"-1";"2004-06-24 00:00:00.0";"";"";"-1";"-1";"4"
"8999";"S";"";"3162";"-1";"2003-06-09 00:00:00.0";"";"";"-1";"-1";"3"
"8985";"S";"";"3162";"-1";"2003-12-16 00:00:00.0";"";"";"-1";"-1";"3"
"1134";"S";"";"3162";"-1";"";"";"";"-1";"-1";"3"
"1134";"S";"";"3162";"-1";"";"";"";"-1";"-1";"4"
"8893";"S";"";"3279";"-1";"2003-11-26 00:00:00.0";"";"";"-1";"-1";"1"
"8997";"S";"";"3279";"-1";"2003-10-02 00:00:00.0";"";"";"-1";"-1";"1"
"1391";"S";"";"3279";"-1";"2003-06-19 00:00:00.0";"";"";"-1";"-1";"1"
"8963";"S";"";"3279";"-1";"2003-05-05 00:00:00.0";"";"";"-1";"-1";"2"
"8957";"S";"";"3279";"-1";"2004-06-30 00:00:00.0";"";"";"-1";"-1";"3"
"";"S";"";"3279";"-1";"2004-01-15 00:00:00.0";"";"";"-1";"-1";"3"
"";"U";"";"3279";"-1";"2004-05-01 00:00:00.0";"";"";"-1";"-1";"4"
"1133";"S";"";"3279";"-1";"2005-01-25 00:00:00.0";"";"";"-1";"-1";"3"
"1133";"S";"";"3279";"-1";"2005-01-25 00:00:00.0";"";"";"-1";"-1";"4"
"1134";"S";"";"3279";"-1";"2003-05-06 00:00:00.0";"";"";"-1";"-1";"1"
"1134";"S";"";"3279";"-1";"2003-05-06 00:00:00.0";"";"";"-1";"-1";"2"
"8952";"S";"";"2066";"-1";"2005-05-05 00:00:00.0";"";"";"-1";"-1";"1"
"";"S";"";"3279";"-1";"2005-05-25 00:00:00.0";"";"";"-1";"-1";"6"
"1391";"N";"";"2066";"-1";"";"";"";"-1";"-1";"3"
"";"N";"";"2066";"-1";"";"";"";"-1";"-1";"3"
"8961";"N";"";"2066";"-1";"";"";"";"-1";"-1";"4"
"";"S";"";"2066";"-1";"2004-05-27 00:00:00.0";"";"";"-1";"-1";"4"
"";"N";"";"2066";"-1";"";"";"";"-1";"-1";"7"
"8985";"N";"";"2066";"-1";"";"";"";"-1";"-1";"5"
"1137";"S";"";"2066";"-1";"";"";"";"-1";"-1";"1"
"1137";"S";"";"2066";"-1";"";"";"";"-1";"-1";"2"
"1133";"S";"";"2066";"-1";"";"";"";"-1";"-1";"3"
"1133";"N";"";"2066";"-1";"";"";"";"-1";"-1";"4"
"";"N";"";"2066";"-1";"";"";"";"-1";"-1";"9"
"8972";"S";"";"2847";"-1";"2003-07-02 00:00:00.0";"";"";"-1";"-1";"2"
"8972";"S";"";"3820";"-1";"2003-09-16 00:00:00.0";"";"";"-1";"-1";"2"
"8972";"S";"";"3821";"-1";"2004-11-15 00:00:00.0";"";"";"-1";"-1";"2"
"8972";"S";"";"3362";"-1";"2003-06-19 00:00:00.0";"";"";"-1";"-1";"2"
"8972";"S";"";"3822";"-1";"2003-07-02 00:00:00.0";"";"";"-1";"-1";"2"
"8972";"S";"";"3845";"-1";"2003-06-19 00:00:00.0";"";"";"-1";"-1";"4"
"8972";"S";"";"3809";"-1";"2004-04-07 00:00:00.0";"";"";"-1";"-1";"4"
"8972";"S";"";"3823";"-1";"2004-06-24 00:00:00.0";"";"";"-1";"-1";"4"
"1133";"S";"";"2900";"-1";"2003-03-06 00:00:00.0";"";"";"-1";"-1";"7"
"1133";"S";"";"2900";"-1";"2003-03-06 00:00:00.0";"";"";"-1";"-1";"8"
"1135";"S";"";"2900";"-1";"";"";"";"-1";"-1";"7"
"1135";"S";"";"2900";"-1";"";"";"";"-1";"-1";"8"
"8899";"S";"";"2900";"-1";"2003-06-10 00:00:00.0";"";"";"-1";"-1";"7"
"";"S";"";"2900";"-1";"2003-01-29 00:00:00.0";"";"";"-1";"-1";"7"
"";"S";"";"2900";"-1";"2003-06-13 00:00:00.0";"";"";"-1";"-1";"8"
