"idPredmet";"vysledek";"zkouskove_otazky";"idClovek";"termin";"datum_terminu";"mistnost";"zacatek";"idClovekPrvniZkousejici";"idClovekDruhyZkousejici";"semestrSplneni"
"8997";"S";"(null)";"3280";"-1";"2.10.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8961";"S";"(null)";"3280";"-1";"22.9.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8856";"S";"(null)";"3280";"-1";"20.10.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"U";"(null)";"3280";"-1";"5.1.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"Z";"(null)";"3280";"-1";"24.6.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3280";"-1";"25.1.2005 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"3280";"-1";"25.1.2005 0:00";"(null)";"(null)";"-1";"-1";"4"
"1391";"S";"(null)";"3280";"-1";"26.10.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3280";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1134";"S";"(null)";"3280";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"(null)";"S";"(null)";"3280";"-1";"25.5.2005 0:00";"(null)";"(null)";"-1";"-1";"6"
"8849";"S";"(null)";"3792";"-1";"23.1.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1134";"-";"(null)";"3835";"-1";"30.6.2003 0:00";"(null)";"(null)";"-1";"-1";"5"
"1134";"S";"(null)";"3835";"-1";"30.6.2003 0:00";"(null)";"(null)";"-1";"-1";"6"
"1133";"-";"(null)";"1984";"-1";"7.10.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"1984";"-1";"7.10.2003 0:00";"(null)";"(null)";"-1";"-1";"4"
"8983";"S";"(null)";"1984";"-1";"26.6.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3507";"-1";"(null)";"(null)";"(null)";"-1";"-1";"(null)"
"1133";"-";"(null)";"3507";"-1";"(null)";"(null)";"(null)";"-1";"-1";"(null)"
"8986";"S";"(null)";"3601";"-1";"1.7.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8986";"S";"(null)";"3601";"-1";"1.7.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8999";"S";"(null)";"3601";"-1";"20.1.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"8999";"S";"(null)";"3601";"-1";"20.1.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"S";"(null)";"3601";"-1";"7.1.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"S";"(null)";"3601";"-1";"7.1.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3601";"-1";"26.10.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3601";"-1";"26.10.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"3601";"-1";"26.10.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"1133";"S";"(null)";"3601";"-1";"26.10.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"3601";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3601";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1391";"S";"(null)";"3601";"-1";"19.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1391";"S";"(null)";"3601";"-1";"19.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1134";"S";"(null)";"3601";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"S";"(null)";"3601";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"(null)";"S";"(null)";"2017";"-1";"21.2.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"Z";"(null)";"3601";"-1";"20.1.2005 0:00";"(null)";"(null)";"-1";"-1";"5"
"(null)";"Z";"(null)";"3601";"-1";"20.1.2005 0:00";"(null)";"(null)";"-1";"-1";"5"
"(null)";"-";"(null)";"3601";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"(null)";"-";"(null)";"3601";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"(null)";"Z";"(null)";"3601";"-1";"24.6.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"Z";"(null)";"3601";"-1";"24.6.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"8973";"S";"(null)";"2017";"-1";"8.9.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"S";"(null)";"2017";"-1";"8.8.2005 0:00";"(null)";"(null)";"-1";"-1";"6"
"1133";"-";"(null)";"2017";"-1";"18.5.2004 0:00";"(null)";"(null)";"-1";"-1";"7"
"1133";"S";"(null)";"2017";"-1";"18.5.2004 0:00";"(null)";"(null)";"-1";"-1";"8"
"1137";"-";"(null)";"2017";"-1";"(null)";"(null)";"(null)";"-1";"-1";"7"
"1137";"-";"(null)";"2017";"-1";"(null)";"(null)";"(null)";"-1";"-1";"8"
"(null)";"-";"(null)";"2017";"-1";"(null)";"(null)";"(null)";"-1";"-1";"7"
"(null)";"-";"(null)";"2017";"-1";"(null)";"(null)";"(null)";"-1";"-1";"8"
"8997";"S";"(null)";"1804";"-1";"9.1.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"-";"(null)";"2017";"-1";"(null)";"(null)";"(null)";"-1";"-1";"9"
"8986";"S";"(null)";"1804";"-1";"26.6.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8985";"S";"(null)";"1804";"-1";"16.12.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"1137";"1";"(null)";"1804";"-1";"(null)";"(null)";"(null)";"-1";"-1";"8"
"1133";"-";"(null)";"1804";"-1";"28.1.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"1804";"-1";"28.1.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"8966";"S";"(null)";"3595";"-1";"25.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1137";"-";"(null)";"1804";"-1";"(null)";"(null)";"(null)";"-1";"-1";"7"
"8977";"-";"(null)";"1804";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"(null)";"-";"(null)";"1804";"-1";"(null)";"(null)";"(null)";"-1";"-1";"9"
"8987";"S";"(null)";"3595";"-1";"2.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8997";"S";"(null)";"3595";"-1";"22.10.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8956";"S";"(null)";"3595";"-1";"18.8.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"Z";"(null)";"3595";"-1";"24.6.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"U";"(null)";"3595";"-1";"11.11.2004 0:00";"(null)";"(null)";"-1";"-1";"5"
"1391";"S";"(null)";"3595";"-1";"29.5.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3595";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3595";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"(null)";"S";"(null)";"3595";"-1";"28.6.2005 0:00";"(null)";"(null)";"-1";"-1";"5"
"8966";"S";"(null)";"3594";"-1";"25.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8987";"S";"(null)";"3594";"-1";"2.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8997";"S";"(null)";"3594";"-1";"13.5.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8957";"S";"(null)";"3594";"-1";"19.3.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"Z";"(null)";"3594";"-1";"24.6.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"U";"(null)";"3594";"-1";"11.11.2004 0:00";"(null)";"(null)";"-1";"-1";"5"
"1391";"S";"(null)";"3594";"-1";"18.5.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3594";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3594";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3594";"-1";"13.7.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"3594";"-1";"13.7.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"S";"(null)";"3594";"-1";"28.6.2005 0:00";"(null)";"(null)";"-1";"-1";"5"
"(null)";"S";"(null)";"2898";"-1";"6.3.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"2898";"-1";"30.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8823";"S";"(null)";"2898";"-1";"3.10.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"S";"(null)";"2898";"-1";"22.6.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1393";"S";"(null)";"2898";"-1";"30.6.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"Z";"(null)";"2898";"-1";"8.12.2004 0:00";"(null)";"(null)";"-1";"-1";"5"
"(null)";"S";"(null)";"2898";"-1";"24.6.2005 0:00";"(null)";"(null)";"-1";"-1";"6"
"1133";"-";"(null)";"2898";"-1";"11.11.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"2898";"-1";"11.11.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"1135";"-";"(null)";"2898";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1135";"S";"(null)";"2898";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1382";"S";"(null)";"2895";"-1";"5.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1379";"S";"(null)";"2895";"-1";"25.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1393";"S";"(null)";"2895";"-1";"10.4.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8820";"S";"(null)";"2895";"-1";"22.7.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8992";"S";"(null)";"2895";"-1";"22.7.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"Z";"(null)";"2895";"-1";"28.11.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"U";"(null)";"2895";"-1";"12.5.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"2895";"-1";"30.9.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"2895";"-1";"30.9.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"1136";"-";"(null)";"2895";"-1";"3.12.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1136";"S";"(null)";"2895";"-1";"3.12.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"8874";"S";"(null)";"3071";"-1";"24.4.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8825";"S";"(null)";"3071";"-1";"24.9.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"Z";"(null)";"3071";"-1";"17.6.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"Z";"(null)";"3071";"-1";"6.1.2005 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"S";"(null)";"3071";"-1";"14.3.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1391";"S";"(null)";"3071";"-1";"14.2.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3071";"-1";"21.1.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3071";"-1";"21.1.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3071";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"3071";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"8851";"S";"(null)";"2904";"-1";"16.10.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"-";"(null)";"3071";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1393";"S";"(null)";"2904";"-1";"2.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"2904";"-1";"30.10.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"2904";"-1";"8.7.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"2904";"-1";"8.7.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8823";"S";"(null)";"2936";"-1";"3.10.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8851";"S";"(null)";"2936";"-1";"16.10.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"1393";"S";"(null)";"2936";"-1";"2.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"U";"(null)";"2936";"-1";"6.3.2024 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"Z";"(null)";"2936";"-1";"8.12.2004 0:00";"(null)";"(null)";"-1";"-1";"5"
"1133";"S";"(null)";"2936";"-1";"8.7.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"S";"(null)";"2936";"-1";"18.2.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"2936";"-1";"11.7.2005 0:00";"(null)";"(null)";"-1";"-1";"6"
"1133";"-";"(null)";"2936";"-1";"8.7.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8891";"S";"(null)";"2945";"-1";"7.2.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"2904";"-1";"25.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8874";"S";"(null)";"2945";"-1";"24.4.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"5795";"S";"(null)";"2945";"-1";"10.10.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8851";"S";"(null)";"2945";"-1";"30.10.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"2945";"-1";"3.5.2005 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"2945";"-1";"3.5.2005 0:00";"(null)";"(null)";"-1";"-1";"4"
"1391";"S";"(null)";"2945";"-1";"1.6.2005 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"U";"(null)";"2945";"-1";"24.9.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"Z";"(null)";"2945";"-1";"21.12.2004 0:00";"(null)";"(null)";"-1";"-1";"5"
"(null)";"S";"(null)";"2945";"-1";"4.8.2005 0:00";"(null)";"(null)";"-1";"-1";"6"
"1134";"-";"(null)";"2945";"-1";"27.4.2005 0:00";"(null)";"(null)";"-1";"-1";"1"
"1134";"S";"(null)";"2945";"-1";"27.4.2005 0:00";"(null)";"(null)";"-1";"-1";"2"
"8891";"S";"(null)";"2938";"-1";"7.2.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"2938";"-1";"12.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8851";"S";"(null)";"2938";"-1";"30.10.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"S";"(null)";"2938";"-1";"3.6.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"2938";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"2938";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"2938";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"S";"(null)";"2938";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"(null)";"S";"(null)";"2938";"-1";"18.7.2005 0:00";"(null)";"(null)";"-1";"-1";"6"
"8891";"S";"(null)";"2949";"-1";"7.2.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"U";"(null)";"2938";"-1";"3.11.2004 0:00";"(null)";"(null)";"-1";"-1";"5"
"1393";"S";"(null)";"2938";"-1";"21.4.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"U";"(null)";"2938";"-1";"11.3.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"S";"(null)";"2949";"-1";"12.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8851";"S";"(null)";"2949";"-1";"15.12.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"S";"(null)";"2949";"-1";"3.6.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"1393";"S";"(null)";"2949";"-1";"1.6.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"2949";"-1";"29.6.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"2949";"-1";"29.6.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"2949";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"2949";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"(null)";"U";"(null)";"2949";"-1";"11.3.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"U";"(null)";"2949";"-1";"8.11.2004 0:00";"(null)";"(null)";"-1";"-1";"5"
"(null)";"S";"(null)";"2949";"-1";"18.7.2005 0:00";"(null)";"(null)";"-1";"-1";"6"
"8970";"S";"(null)";"2851";"-1";"1.7.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8958";"S";"(null)";"2851";"-1";"25.7.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"U";"(null)";"2851";"-1";"20.5.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"Z";"(null)";"2851";"-1";"27.5.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"8975";"S";"(null)";"2851";"-1";"12.3.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"2851";"-1";"24.4.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"2851";"-1";"24.4.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"2851";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"2851";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1391";"S";"(null)";"2847";"-1";"10.3.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8951";"S";"(null)";"2847";"-1";"9.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8975";"S";"(null)";"2847";"-1";"3.9.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"U";"(null)";"2847";"-1";"28.5.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"U";"(null)";"2847";"-1";"11.11.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"2847";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"2847";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"2847";"-1";"12.12.2002 0:00";"(null)";"(null)";"-1";"-1";"1"
"1134";"S";"(null)";"2847";"-1";"12.12.2002 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"-";"(null)";"2847";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"8978";"S";"(null)";"3087";"-1";"30.4.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"3087";"-1";"20.5.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8849";"S";"(null)";"3087";"-1";"23.1.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8980";"S";"(null)";"3087";"-1";"5.4.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"U";"(null)";"3087";"-1";"26.7.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"U";"(null)";"3087";"-1";"23.3.2005 0:00";"(null)";"(null)";"-1";"-1";"5"
"1391";"S";"(null)";"3087";"-1";"26.7.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"S";"(null)";"3087";"-1";"30.5.2005 0:00";"(null)";"(null)";"-1";"-1";"6"
"(null)";"S";"(null)";"3362";"-1";"20.5.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8891";"S";"(null)";"3362";"-1";"30.1.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"Z";"(null)";"3362";"-1";"16.5.2005 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"-";"(null)";"3362";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1393";"S";"(null)";"3362";"-1";"29.6.2005 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3362";"-1";"20.1.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3362";"-1";"20.1.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3362";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3362";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"(null)";"-";"(null)";"3362";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"(null)";"U";"(null)";"3823";"-1";"26.5.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"Z";"(null)";"3823";"-1";"5.12.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"1391";"S";"(null)";"3823";"-1";"22.6.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"S";"(null)";"3823";"-1";"3.2.2004 0:00";"(null)";"(null)";"-1";"-1";"5"
"1137";"-";"(null)";"3823";"-1";"14.1.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1137";"S";"(null)";"3823";"-1";"14.1.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3823";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1133";"S";"(null)";"3823";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"(null)";"-";"(null)";"3823";"-1";"(null)";"(null)";"(null)";"-1";"-1";"7"
"8990";"S";"(null)";"3822";"-1";"10.4.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"S";"(null)";"3822";"-1";"6.1.2005 0:00";"(null)";"(null)";"-1";"-1";"5"
"(null)";"-";"(null)";"3822";"-1";"(null)";"(null)";"(null)";"-1";"-1";"7"
"(null)";"-";"(null)";"3822";"-1";"(null)";"(null)";"(null)";"-1";"-1";"9"
"1393";"-";"(null)";"3820";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"3821";"-1";"20.5.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"Z";"(null)";"3820";"-1";"6.1.2005 0:00";"(null)";"(null)";"-1";"-1";"5"
"(null)";"-";"(null)";"3820";"-1";"(null)";"(null)";"(null)";"-1";"-1";"7"
"1135";"-";"(null)";"3820";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1135";"-";"(null)";"3820";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"(null)";"-";"(null)";"3820";"-1";"(null)";"(null)";"(null)";"-1";"-1";"9"
"(null)";"U";"(null)";"3821";"-1";"22.3.2005 0:00";"(null)";"(null)";"-1";"-1";"3"
"1393";"S";"(null)";"3821";"-1";"21.12.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3821";"-1";"17.4.2005 0:00";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"3821";"-1";"17.4.2005 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"-";"(null)";"3821";"-1";"(null)";"(null)";"(null)";"-1";"-1";"7"
"(null)";"-";"(null)";"3821";"-1";"(null)";"(null)";"(null)";"-1";"-1";"9"
"8970";"S";"(null)";"3673";"-1";"22.5.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1391";"S";"(null)";"3673";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"(null)";"S";"(null)";"3673";"-1";"24.1.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8973";"S";"(null)";"3673";"-1";"9.10.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8992";"S";"(null)";"3673";"-1";"29.7.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"Z";"(null)";"3673";"-1";"10.12.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"U";"(null)";"3673";"-1";"1.4.2005 0:00";"(null)";"(null)";"-1";"-1";"6"
"1133";"-";"(null)";"3673";"-1";"20.4.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"3673";"-1";"20.4.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"S";"(null)";"3673";"-1";"25.5.2005 0:00";"(null)";"(null)";"-1";"-1";"6"
"8968";"S";"(null)";"3635";"-1";"15.12.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8989";"S";"(null)";"3635";"-1";"28.8.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1391";"S";"(null)";"3635";"-1";"9.12.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"(null)";"Z";"(null)";"3635";"-1";"10.12.2003 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"U";"(null)";"3635";"-1";"16.2.2005 0:00";"(null)";"(null)";"-1";"-1";"6"
"1133";"-";"(null)";"3635";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"3635";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"(null)";"-";"(null)";"3635";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"(null)";"S";"(null)";"3635";"-1";"20.12.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"8968";"S";"(null)";"3806";"-1";"15.12.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8970";"S";"(null)";"3806";"-1";"22.5.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8973";"S";"(null)";"3806";"-1";"9.10.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"8992";"S";"(null)";"3806";"-1";"26.11.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"(null)";"-";"(null)";"3806";"-1";"(null)";"(null)";"(null)";"-1";"-1";"7"
"(null)";"-";"(null)";"3806";"-1";"(null)";"(null)";"(null)";"-1";"-1";"9"
"1133";"-";"(null)";"3806";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1133";"-";"(null)";"3806";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"(null)";"-";"(null)";"3806";"-1";"(null)";"(null)";"(null)";"-1";"-1";"9"
"8970";"S";"(null)";"3441";"-1";"13.5.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1391";"S";"(null)";"3441";"-1";"1.9.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"8992";"S";"(null)";"3441";"-1";"15.12.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"(null)";"S";"(null)";"3441";"-1";"3.2.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"(null)";"Z";"(null)";"3441";"-1";"2.4.2004 0:00";"(null)";"(null)";"-1";"-1";"5"
"(null)";"U";"(null)";"3441";"-1";"17.3.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
