"uic";"idStudijniPlan";"rocnik";"idPredmet";"externiPredmet";"idSemestrSplneni";"semestrSplneni"
"67845";"1097";"1";"1133";"false";"9";"2"
"67845";"1097";"1";"1801";"false";"10";"3"
"67845";"1097";"1";"1337";"false";"10";"3"
"67845";"1097";"1";"1753";"false";"10";"3"
"67845";"1097";"1";"1328";"false";"11";"4"
"67845";"1097";"1";"1136";"false";"11";"4"
"72617";"1098";"1";"1382";"false";"8";"1"
"72617";"1098";"1";"1753";"false";"8";"1"
"72617";"1098";"1";"1338";"false";"8";"1"
"72617";"1098";"1";"1351";"false";"9";"2"
"72617";"1098";"1";"1337";"false";"9";"2"
"72617";"1098";"1";"1133";"false";"9";"2"
"72617";"1098";"1";"1328";"false";"10";"3"
"72617";"1098";"1";"1801";"false";"10";"3"
"72617";"1098";"1";"1134";"false";"10";"3"
"72617";"1098";"1";"1751";"false";"11";"4"
"72617";"1098";"1";"1337";"false";"11";"4"
"72617";"1098";"1";"1753";"false";"11";"4"
"72617";"1098";"1";"1338";"false";"11";"4"
"71671";"1161";"1";"1394";"false";"8";"1"
"71671";"1161";"1";"1133";"false";"8";"1"
"71671";"1161";"1";"1380";"false";"9";"2"
"71671";"1161";"1";"1366";"false";"9";"2"
"71671";"1161";"1";"1134";"false";"9";"2"
"71671";"1161";"1";"1755";"false";"10";"3"
"71671";"1161";"1";"1371";"false";"10";"3"
"71671";"1161";"1";"1751";"false";"11";"4"
"71671";"1161";"1";"1374";"false";"11";"4"
"71671";"1161";"1";"1387";"false";"11";"4"
"65643";"1162";"3";"1366";"false";"7";"4"
"65643";"1162";"3";"1134";"false";"7";"4"
"65643";"1162";"3";"1755";"false";"8";"5"
"65643";"1162";"3";"1133";"false";"8";"5"
"65643";"1162";"3";"1380";"false";"8";"5"
"65643";"1162";"3";"1374";"false";"9";"6"
"65643";"1162";"3";"1394";"false";"9";"6"
"65643";"1162";"3";"1751";"false";"9";"6"
"65643";"1162";"3";"1371";"false";"9";"6"
"65643";"1162";"3";"1363";"false";"9";"6"
"63155";"1163";"2";"1373";"false";"7";"2"
"63155";"1163";"2";"1374";"false";"7";"2"
"63155";"1163";"2";"1366";"false";"7";"2"
"63155";"1163";"2";"1371";"false";"7";"2"
"63155";"1163";"2";"1133";"false";"7";"2"
"63155";"1163";"2";"1380";"false";"8";"3"
"63155";"1163";"2";"1394";"false";"8";"3"
"63155";"1163";"2";"1751";"false";"9";"4"
"63155";"1163";"2";"1755";"false";"9";"4"
"63155";"1163";"2";"1134";"false";"9";"4"
"67380";"1166";"1";"1750";"false";"8";"1"
"67380";"1166";"1";"1760";"false";"8";"1"
"67380";"1166";"1";"1745";"false";"8";"1"
"67380";"1166";"1";"1751";"false";"9";"2"
"67380";"1166";"1";"1380";"false";"9";"2"
"67380";"1166";"1";"1758";"false";"9";"2"
"67380";"1166";"1";"1340";"false";"10";"3"
"67380";"1166";"1";"1133";"false";"10";"3"
"67380";"1166";"1";"1332";"false";"11";"4"
"67380";"1166";"1";"1758";"false";"11";"4"
"67380";"1166";"1";"1760";"false";"11";"4"
"67380";"1166";"1";"1745";"false";"11";"4"
"67380";"1166";"1";"1136";"false";"11";"4"
"72911";"1168";"1";"1750";"false";"8";"1"
"72911";"1168";"1";"1760";"false";"8";"1"
"72911";"1168";"1";"1752";"false";"8";"1"
"72911";"1168";"1";"1133";"false";"8";"1"
"72911";"1168";"1";"1332";"false";"9";"2"
"72911";"1168";"1";"1751";"false";"9";"2"
"72911";"1168";"1";"1340";"false";"9";"2"
"72911";"1168";"1";"1380";"false";"9";"2"
"72911";"1168";"1";"1745";"false";"9";"2"
"72911";"1168";"1";"1135";"false";"10";"3"
"73066";"1169";"1";"1750";"false";"8";"1"
"73066";"1169";"1";"1760";"false";"8";"1"
"73066";"1169";"1";"1360";"false";"8";"1"
"73066";"1169";"1";"1751";"false";"9";"2"
"73066";"1169";"1";"1380";"false";"9";"2"
"73066";"1169";"1";"1332";"false";"10";"3"
"73066";"1169";"1";"1758";"false";"10";"3"
"73066";"1169";"1";"1133";"false";"10";"3"
"73066";"1169";"1";"1340";"false";"11";"4"
"73066";"1169";"1";"1134";"false";"11";"4"
"70531";"1170";"1";"1360";"false";"8";"1"
"70531";"1170";"1";"1133";"false";"8";"1"
"70531";"1170";"1";"1750";"false";"9";"2"
"70531";"1170";"1";"1380";"false";"9";"2"
"70531";"1170";"1";"1758";"false";"9";"2"
"70531";"1170";"1";"1751";"false";"10";"3"
"70531";"1170";"1";"1760";"false";"10";"3"
"70531";"1170";"1";"1332";"false";"11";"4"
"70531";"1170";"1";"1340";"false";"11";"4"
"70531";"1170";"1";"1134";"false";"11";"4"
"69242";"1171";"1";"1382";"false";"8";"1"
"69242";"1171";"1";"1328";"false";"9";"2"
"69242";"1171";"1";"1351";"false";"9";"2"
"69242";"1171";"1";"1333";"false";"10";"3"
"69242";"1171";"1";"1133";"false";"9";"2"
"69242";"1171";"1";"1801";"false";"10";"3"
"69242";"1171";"1";"1751";"false";"10";"3"
"69242";"1171";"1";"1365";"false";"9";"2"
"69242";"1171";"1";"1753";"false";"11";"4"
"69242";"1171";"1";"1136";"false";"11";"4"
"70826";"1172";"1";"1382";"false";"8";"1"
"70826";"1172";"1";"1363";"false";"11";"4"
"70826";"1172";"1";"1328";"false";"9";"2"
"70826";"1172";"1";"1351";"false";"9";"2"
"70826";"1172";"1";"1133";"false";"9";"2"
"70826";"1172";"1";"1801";"false";"10";"3"
"70826";"1172";"1";"1751";"false";"10";"3"
"70826";"1172";"1";"106";"true";"10";"3"
"70826";"1172";"1";"1377";"false";"8";"1"
"70826";"1172";"1";"1134";"false";"11";"4"
"72731";"1173";"1";"1382";"false";"8";"1"
"72731";"1173";"1";"1377";"false";"8";"1"
"72731";"1173";"1";"1328";"false";"9";"2"
"72731";"1173";"1";"1351";"false";"9";"2"
"72731";"1173";"1";"1133";"false";"9";"2"
"72731";"1173";"1";"1801";"false";"10";"3"
"72731";"1173";"1";"1751";"false";"10";"3"
"72731";"1173";"1";"107";"true";"10";"3"
"72731";"1173";"1";"108";"true";"11";"4"
"72731";"1173";"1";"1136";"false";"11";"4"
"52949";"1175";"1";"1364";"false";"8";"1"
"52949";"1175";"1";"1333";"false";"8";"1"
"52949";"1175";"1";"1751";"false";"9";"2"
"52949";"1175";"1";"1382";"false";"9";"2"
"52949";"1175";"1";"1133";"false";"9";"2"
"52949";"1175";"1";"1801";"false";"10";"3"
"52949";"1175";"1";"1351";"false";"10";"3"
"52949";"1175";"1";"1328";"false";"11";"4"
"52949";"1175";"1";"1377";"false";"11";"4"
"52949";"1175";"1";"1134";"false";"11";"4"
"68300";"1179";"1";"1362";"false";"9";"2"
"68300";"1179";"1";"1396";"false";"9";"2"
"68300";"1179";"1";"1385";"false";"9";"2"
"68300";"1179";"1";"1389";"false";"9";"2"
"68300";"1179";"1";"1133";"false";"9";"2"
"68300";"1179";"1";"1336";"false";"11";"4"
"68300";"1179";"1";"1752";"false";"11";"4"
"68300";"1179";"1";"1351";"false";"11";"4"
"68300";"1179";"1";"1392";"false";"11";"4"
"68300";"1179";"1";"1136";"false";"11";"4"
"71140";"1180";"1";"1362";"false";"9";"2"
"71140";"1180";"1";"1396";"false";"9";"2"
"71140";"1180";"1";"1385";"false";"9";"2"
"71140";"1180";"1";"1389";"false";"9";"2"
"71140";"1180";"1";"1133";"false";"9";"2"
"71140";"1180";"1";"1336";"false";"11";"4"
"71140";"1180";"1";"1752";"false";"11";"4"
"71140";"1180";"1";"1351";"false";"11";"4"
"71140";"1180";"1";"1392";"false";"11";"4"
"71140";"1180";"1";"1135";"false";"11";"4"
"63092";"1184";"3";"1356";"false";"7";"4"
"63092";"1184";"3";"1334";"false";"7";"4"
"63092";"1184";"3";"1632";"false";"7";"4"
"63092";"1184";"3";"1133";"false";"7";"4"
"63092";"1184";"3";"1801";"false";"7";"4"
"63092";"1184";"3";"1751";"false";"7";"4"
"63092";"1184";"3";"1742";"false";"7";"4"
"63092";"1184";"3";"71";"true";"7";"4"
"63092";"1184";"3";"70";"true";"7";"4"
"63092";"1184";"3";"1136";"false";"7";"4"
"59633";"1195";"3";"1338";"false";"8";"5"
"59633";"1195";"3";"1133";"false";"8";"5"
"59633";"1195";"3";"1136";"false";"8";"5"
"59633";"1195";"3";"1382";"false";"9";"6"
"59633";"1195";"3";"1337";"false";"9";"6"
"59633";"1195";"3";"1753";"false";"9";"6"
"59633";"1195";"3";"1801";"false";"10";""
"59633";"1195";"3";"1351";"false";"10";""
"59633";"1195";"3";"1328";"false";"11";""
"59633";"1195";"3";"1751";"false";"11";""
"68151";"1196";"1";"1338";"false";"8";"1"
"68151";"1196";"1";"1134";"false";"8";"1"
"68151";"1196";"1";"1133";"false";"8";"1"
"68151";"1196";"1";"1801";"false";"9";"2"
"68151";"1196";"1";"1382";"false";"9";"2"
"68151";"1196";"1";"1753";"false";"9";"2"
"68151";"1196";"1";"1328";"false";"10";"3"
"68151";"1196";"1";"1351";"false";"10";"3"
"68151";"1196";"1";"1337";"false";"10";"3"
"68151";"1196";"1";"1751";"false";"11";"4"
"53061";"1197";"2";"1338";"false";"7";"2"
"53061";"1197";"2";"1337";"false";"7";"2"
"53061";"1197";"2";"1137";"false";"7";"2"
"53061";"1197";"2";"1133";"false";"7";"2"
"53061";"1197";"2";"1340";"false";"7";"2"
"53061";"1197";"2";"1382";"false";"7";"2"
"53061";"1197";"2";"1368";"false";"7";"2"
"53061";"1197";"2";"1328";"false";"8";"3"
"53061";"1197";"2";"1751";"false";"8";"3"
"53061";"1197";"2";"1351";"false";"9";"4"
"63425";"1198";"3";"1382";"false";"7";"4"
"63425";"1198";"3";"1135";"false";"7";"4"
"63425";"1198";"3";"1337";"false";"7";"4"
"63425";"1198";"3";"1328";"false";"7";"4"
"63425";"1198";"3";"1338";"false";"7";"4"
"63425";"1198";"3";"1351";"false";"7";"4"
"63425";"1198";"3";"1801";"false";"7";"4"
"63425";"1198";"3";"1133";"false";"7";"4"
"63425";"1198";"3";"1335";"false";"8";"5"
"63425";"1198";"3";"1751";"false";"8";"5"
"53586";"1199";"1";"1382";"false";"8";"1"
"53586";"1199";"1";"1351";"false";"9";"2"
"53586";"1199";"1";"1339";"false";"9";"2"
"53586";"1199";"1";"1335";"false";"9";"2"
"53586";"1199";"1";"1133";"false";"9";"2"
"53586";"1199";"1";"1328";"false";"10";"3"
"53586";"1199";"1";"1801";"false";"10";"3"
"53586";"1199";"1";"1338";"false";"10";"3"
"53586";"1199";"1";"1751";"false";"11";"4"
"53586";"1199";"1";"1137";"false";"11";"4"
"70827";"1200";"1";"1382";"false";"8";"1"
"70827";"1200";"1";"1133";"false";"8";"1"
"70827";"1200";"1";"1136";"false";"8";"1"
"70827";"1200";"1";"1328";"false";"9";"2"
"70827";"1200";"1";"1351";"false";"9";"2"
"70827";"1200";"1";"1337";"false";"9";"2"
"70827";"1200";"1";"1801";"false";"10";"3"
"70827";"1200";"1";"1751";"false";"10";"3"
"70827";"1200";"1";"1338";"false";"10";"3"
"70827";"1200";"1";"1753";"false";"10";"3"
"65775";"1202";"1";"1382";"false";"8";"1"
"65775";"1202";"1";"1753";"false";"8";"1"
"65775";"1202";"1";"1135";"false";"8";"1"
"65775";"1202";"1";"1351";"false";"9";"2"
"65775";"1202";"1";"1338";"false";"9";"2"
"65775";"1202";"1";"1337";"false";"9";"2"
"65775";"1202";"1";"1133";"false";"9";"2"
"65775";"1202";"1";"1328";"false";"10";"3"
"65775";"1202";"1";"1801";"false";"10";"3"
"65775";"1202";"1";"1751";"false";"10";"3"
"72583";"1211";"1";"1382";"false";"8";"1"
"72583";"1211";"1";"1753";"false";"8";"1"
"72583";"1211";"1";"1337";"false";"8";"1"
"72583";"1211";"1";"1338";"false";"9";"2"
"72583";"1211";"1";"1351";"false";"9";"2"
"72583";"1211";"1";"1133";"false";"9";"2"
"72583";"1211";"1";"1328";"false";"10";"3"
"72583";"1211";"1";"1801";"false";"10";"3"
"72583";"1211";"1";"1134";"false";"10";"3"
"72583";"1211";"1";"1751";"false";"11";"4"
"73097";"1221";"1";"1382";"false";"8";"1"
"73097";"1221";"1";"1134";"false";"8";"1"
"73097";"1221";"1";"1337";"false";"8";"1"
"73097";"1221";"1";"1133";"false";"9";"2"
"73097";"1221";"1";"1801";"false";"9";"2"
"73097";"1221";"1";"1368";"false";"9";"2"
"73097";"1221";"1";"1338";"false";"10";"3"
"73097";"1221";"1";"1328";"false";"10";"3"
"73097";"1221";"1";"1351";"false";"10";"3"
"73097";"1221";"1";"1751";"false";"11";"4"
"63333";"1225";"1";"1339";"false";"8";"1"
"63333";"1225";"1";"1133";"false";"8";"1"
"63333";"1225";"1";"1328";"false";"9";"2"
"63333";"1225";"1";"1382";"false";"9";"2"
"63333";"1225";"1";"1359";"false";"9";"2"
"63333";"1225";"1";"1748";"false";"9";"2"
"63333";"1225";"1";"1801";"false";"10";"3"
"63333";"1225";"1";"1751";"false";"10";"3"
"63333";"1225";"1";"1351";"false";"10";"3"
"63333";"1225";"1";"1134";"false";"10";"3"
"66543";"1226";"1";"1751";"false";"7";"1"
"66543";"1226";"1";"1136";"false";"7";"1"
"66543";"1226";"1";"1337";"false";"8";"1"
"66543";"1226";"1";"1159";"false";"9";"2"
"66543";"1226";"1";"1801";"false";"9";"2"
"66543";"1226";"1";"1351";"false";"9";"2"
"66543";"1226";"1";"1133";"false";"9";"2"
"66543";"1226";"1";"1328";"false";"10";"3"
"66543";"1226";"1";"1382";"false";"10";"3"
"66543";"1226";"1";"1370";"false";"10";"3"
"73473";"1234";"1";"1760";"false";"8";"1"
"73473";"1234";"1";"1360";"false";"8";"1"
"73473";"1234";"1";"1750";"false";"9";"2"
"73473";"1234";"1";"1751";"false";"10";"3"
"73473";"1234";"1";"1340";"false";"10";"3"
"73473";"1234";"1";"1380";"false";"9";"2"
"73473";"1234";"1";"1758";"false";"10";"3"
"73473";"1234";"1";"1136";"false";"10";"3"
"73473";"1234";"1";"1332";"false";"11";"4"
"73473";"1234";"1";"1133";"false";"11";"4"
"57329";"1235";"1";"1750";"false";"8";"1"
"57329";"1235";"1";"1360";"false";"8";"1"
"57329";"1235";"1";"1133";"false";"8";"1"
"57329";"1235";"1";"1332";"false";"9";"2"
"57329";"1235";"1";"1751";"false";"9";"2"
"57329";"1235";"1";"1338";"false";"9";"2"
"57329";"1235";"1";"1135";"false";"9";"2"
"57329";"1235";"1";"1340";"false";"10";"3"
"57329";"1235";"1";"1760";"false";"10";"3"
"57329";"1235";"1";"1380";"false";"11";"4"
"67030";"1246";"1";"1367";"false";"10";"3"
"67030";"1246";"1";"1358";"false";"10";"3"
"67030";"1246";"1";"1752";"false";"11";"4"
"67030";"1246";"1";"1134";"false";"11";"4"
"67030";"1246";"1";"1336";"false";"8";"1"
"67030";"1246";"1";"1396";"false";"9";"2"
"67030";"1246";"1";"1352";"false";"9";"2"
"67030";"1246";"1";"1133";"false";"9";"2"
"67030";"1246";"1";"1362";"false";"10";"3"
"67030";"1246";"1";"1351";"false";"10";"3"
"72774";"1247";"1";"1382";"false";"8";"1"
"72774";"1247";"1";"1167";"false";"8";"1"
"72774";"1247";"1";"1760";"false";"8";"1"
"72774";"1247";"1";"1381";"false";"9";"2"
"72774";"1247";"1";"1380";"false";"9";"2"
"72774";"1247";"1";"1169";"false";"9";"2"
"72774";"1247";"1";"1340";"false";"10";"3"
"72774";"1247";"1";"1750";"false";"10";"3"
"72774";"1247";"1";"1332";"false";"11";"4"
"72774";"1247";"1";"1751";"false";"11";"4"
"71571";"1249";"1";"1750";"false";"8";"1"
"71571";"1249";"1";"1760";"false";"8";"1"
"71571";"1249";"1";"1751";"false";"10";"3"
"71571";"1249";"1";"1380";"false";"10";"3"
"71571";"1249";"1";"1373";"false";"10";"3"
"71571";"1249";"1";"1360";"false";"10";"3"
"71571";"1249";"1";"1133";"false";"10";"3"
"71571";"1249";"1";"1134";"false";"10";"3"
"71571";"1249";"1";"1332";"false";"11";"4"
"71571";"1249";"1";"1340";"false";"11";"4"
"68953";"1250";"1";"1751";"false";"8";"1"
"68953";"1250";"1";"1750";"false";"8";"1"
"68953";"1250";"1";"1133";"false";"8";"1"
"68953";"1250";"1";"1380";"false";"9";"2"
"68953";"1250";"1";"1360";"false";"9";"2"
"68953";"1250";"1";"1355";"false";"9";"2"
"68953";"1250";"1";"1332";"false";"10";"3"
"68953";"1250";"1";"1760";"false";"10";"3"
"68953";"1250";"1";"1340";"false";"11";"4"
"68953";"1250";"1";"1134";"false";"11";"4"
"67772";"1252";"1";"1133";"false";"8";"1"
"67772";"1252";"1";"1745";"false";"9";"2"
"67772";"1252";"1";"1760";"false";"9";"2"
"67772";"1252";"1";"1360";"false";"10";"3"
"67772";"1252";"1";"1751";"false";"10";"3"
"67772";"1252";"1";"1134";"false";"10";"3"
"67772";"1252";"1";"1332";"false";"11";"4"
"67772";"1252";"1";"1340";"false";"11";"4"
"67772";"1252";"1";"1750";"false";"11";"4"
"67772";"1252";"1";"1380";"false";"11";"4"
"69245";"1257";"1";"1334";"false";"8";"1"
"69245";"1257";"1";"1356";"false";"8";"1"
"69245";"1257";"1";"1133";"false";"8";"1"
"69245";"1257";"1";"1801";"false";"9";"2"
"69245";"1257";"1";"1751";"false";"9";"2"
"69245";"1257";"1";"1742";"false";"9";"2"
"69245";"1257";"1";"1728";"false";"9";"2"
"69245";"1257";"1";"1134";"false";"9";"2"
"69245";"1257";"1";"1732";"false";"10";"3"
"69245";"1257";"1";"1733";"false";"11";"4"
"66179";"1263";"1";"1390";"false";"9";"2"
"66179";"1263";"1";"1336";"false";"9";"2"
"66179";"1263";"1";"1396";"false";"9";"2"
"66179";"1263";"1";"1133";"false";"9";"2"
"66179";"1263";"1";"1135";"false";"9";"2"
"66179";"1263";"1";"1358";"false";"10";"3"
"66179";"1263";"1";"1362";"false";"11";"4"
"66179";"1263";"1";"1351";"false";"11";"4"
"66179";"1263";"1";"1331";"false";"11";"4"
"66179";"1263";"1";"1752";"false";"11";"4"
"69192";"1265";"1";"1133";"false";"8";"1"
"69192";"1265";"1";"1336";"false";"9";"2"
"69192";"1265";"1";"1396";"false";"10";"3"
"69192";"1265";"1";"1136";"false";"9";"2"
"69192";"1265";"1";"1352";"false";"9";"2"
"69192";"1265";"1";"1367";"false";"10";"3"
"69192";"1265";"1";"1381";"false";"11";"4"
"69192";"1265";"1";"1362";"false";"11";"4"
"69192";"1265";"1";"1752";"false";"11";"4"
"69192";"1265";"1";"1351";"false";"11";"4"
"69055";"1269";"1";"1336";"false";"8";"1"
"69055";"1269";"1";"1396";"false";"9";"2"
"69055";"1269";"1";"1390";"false";"9";"2"
"69055";"1269";"1";"1133";"false";"9";"2"
"69055";"1269";"1";"1362";"false";"10";"3"
"69055";"1269";"1";"1351";"false";"10";"3"
"69055";"1269";"1";"1352";"false";"10";"3"
"69055";"1269";"1";"1367";"false";"10";"3"
"69055";"1269";"1";"1752";"false";"11";"4"
"69055";"1269";"1";"1134";"false";"11";"4"
"65522";"1270";"1";"1133";"false";"8";"1"
"65522";"1270";"1";"1336";"false";"9";"2"
"65522";"1270";"1";"1396";"false";"10";"3"
"65522";"1270";"1";"1352";"false";"9";"2"
"65522";"1270";"1";"1135";"false";"9";"2"
"65522";"1270";"1";"1367";"false";"10";"3"
"65522";"1270";"1";"1362";"false";"11";"4"
"65522";"1270";"1";"1752";"false";"11";"4"
"65522";"1270";"1";"1351";"false";"11";"4"
"65522";"1270";"1";"1390";"false";"11";"4"
"52973";"1271";"3";"1375";"false";"7";"4"
"52973";"1271";"3";"1364";"false";"7";"4"
"52973";"1271";"3";"1133";"false";"7";"4"
"52973";"1271";"3";"1751";"false";"7";"4"
"52973";"1271";"3";"1356";"false";"7";"4"
"52973";"1271";"3";"1351";"false";"7";"4"
"52973";"1271";"3";"63";"false";"7";"4"
"52973";"1271";"3";"1801";"false";"7";"4"
"52973";"1271";"3";"1328";"false";"7";"4"
"52973";"1271";"3";"1137";"false";"7";"4"
"65282";"1273";"2";"1760";"false";"7";"2"
"65282";"1273";"2";"1133";"false";"7";"2"
"65282";"1273";"2";"1745";"false";"7";"2"
"65282";"1273";"2";"1359";"false";"7";"2"
"65282";"1273";"2";"1134";"false";"7";"2"
"65282";"1273";"2";"1751";"false";"9";"4"
"65282";"1273";"2";"1340";"false";"9";"4"
"65282";"1273";"2";"1380";"false";"9";"4"
"65282";"1273";"2";"1332";"false";"9";"4"
"65282";"1273";"2";"1750";"false";"9";"4"
"66378";"1277";"3";"59";"true";"5";"2"
"66378";"1277";"3";"1801";"false";"6";"3"
"66378";"1277";"3";"1328";"false";"7";"4"
"66378";"1277";"3";"1364";"false";"7";"4"
"66378";"1277";"3";"1134";"false";"7";"4"
"66378";"1277";"3";"1133";"false";"7";"4"
"66378";"1277";"3";"1751";"false";"7";"4"
"66378";"1277";"3";"1351";"false";"7";"4"
"66378";"1277";"3";"60";"true";"7";"4"
"66378";"1277";"3";"1356";"false";"7";"4"
"53107";"1281";"1";"1362";"false";"8";"1"
"53107";"1281";"1";"1351";"false";"8";"1"
"53107";"1281";"1";"1336";"false";"9";"2"
"53107";"1281";"1";"1396";"false";"9";"2"
"53107";"1281";"1";"1133";"false";"9";"2"
"53107";"1281";"1";"1137";"false";"10";"3"
"53107";"1281";"1";"1752";"false";"11";"4"
"53107";"1281";"1";"111";"true";"11";"4"
"53107";"1281";"1";"112";"true";"11";"4"
"53107";"1281";"1";"113";"true";"11";"4"
"68273";"1292";"1";"1133";"false";"9";"2"
"68273";"1292";"1";"1382";"false";"8";"1"
"68273";"1292";"1";"1337";"false";"8";"1"
"68273";"1292";"1";"1134";"false";"8";"1"
"68273";"1292";"1";"1753";"false";"8";"1"
"68273";"1292";"1";"1751";"false";"9";"2"
"68273";"1292";"1";"1351";"false";"9";"2"
"68273";"1292";"1";"1338";"false";"9";"2"
"68273";"1292";"1";"1328";"false";"10";"3"
"68273";"1292";"1";"1801";"false";"10";"3"
"68346";"1299";"1";"1394";"false";"9";"2"
"68346";"1299";"1";"1133";"false";"9";"2"
"68346";"1299";"1";"1380";"false";"9";"2"
"68346";"1299";"1";"1366";"false";"9";"2"
"68346";"1299";"1";"1371";"false";"9";"2"
"68346";"1299";"1";"1755";"false";"10";"3"
"68346";"1299";"1";"1373";"false";"10";"3"
"68346";"1299";"1";"1751";"false";"11";"4"
"68346";"1299";"1";"1374";"false";"11";"4"
"68346";"1299";"1";"1134";"false";"11";"4"
"68243";"1315";"2";"1382";"false";"6";"1"
"68243";"1315";"2";"1355";"false";"6";"1"
"68243";"1315";"2";"1133";"false";"6";"1"
"68243";"1315";"2";"1135";"false";"6";"1"
"68243";"1315";"2";"1801";"false";"7";"2"
"68243";"1315";"2";"1351";"false";"7";"2"
"68243";"1315";"2";"1338";"false";"7";"2"
"68243";"1315";"2";"1753";"false";"7";"2"
"68243";"1315";"2";"1328";"false";"9";"4"
"68243";"1315";"2";"1751";"false";"9";"4"
"69571";"1318";"2";"1750";"false";"9";"4"
"69571";"1318";"2";"1758";"false";"9";"4"
"69571";"1318";"2";"1133";"false";"9";"4"
"69571";"1318";"2";"1760";"false";"9";"4"
"69571";"1318";"2";"1360";"false";"9";"4"
"69571";"1318";"2";"1380";"false";"9";"4"
"69571";"1318";"2";"1134";"false";"9";"4"
"69571";"1318";"2";"1751";"false";"10";"5"
"69571";"1318";"2";"1340";"false";"10";"5"
"69571";"1318";"2";"1332";"false";"10";"5"
"70350";"1323";"2";"1750";"false";"9";"4"
"70350";"1323";"2";"1758";"false";"9";"4"
"70350";"1323";"2";"1751";"false";"9";"4"
"70350";"1323";"2";"1380";"false";"9";"4"
"70350";"1323";"2";"1133";"false";"9";"4"
"70350";"1323";"2";"1340";"false";"9";"4"
"70350";"1323";"2";"1760";"false";"9";"4"
"70350";"1323";"2";"1332";"false";"9";"4"
"70350";"1323";"2";"1360";"false";"9";"4"
"70350";"1323";"2";"1134";"false";"9";"4"
"68252";"1324";"3";"1760";"false";"9";"6"
"68252";"1324";"3";"1380";"false";"9";"6"
"68252";"1324";"3";"1758";"false";"9";"6"
"68252";"1324";"3";"1750";"false";"9";"6"
"68252";"1324";"3";"1360";"false";"9";"6"
"68252";"1324";"3";"1340";"false";"9";"6"
"68252";"1324";"3";"1751";"false";"9";"6"
"68252";"1324";"3";"1133";"false";"9";"6"
"68252";"1324";"3";"1332";"false";"9";"6"
"68252";"1324";"3";"1134";"false";"9";"6"
"66935";"1326";"3";"1335";"false";"9";"6"
"66935";"1326";"3";"1339";"false";"9";"6"
"66935";"1326";"3";"1337";"false";"9";"6"
"66935";"1326";"3";"1133";"false";"9";"6"
"66935";"1326";"3";"1382";"false";"9";"6"
"66935";"1326";"3";"1751";"false";"9";"6"
"66935";"1326";"3";"1340";"false";"9";"6"
"66935";"1326";"3";"1134";"false";"9";"6"
"66935";"1326";"3";"1328";"false";"9";"6"
"66935";"1326";"3";"1351";"false";"9";"6"
"60195";"1327";"1";"1338";"false";"9";"2"
"60195";"1327";"1";"1335";"false";"9";"2"
"60195";"1327";"1";"1133";"false";"9";"2"
"60195";"1327";"1";"1382";"false";"9";"2"
"60195";"1327";"1";"1337";"false";"9";"2"
"60195";"1327";"1";"1751";"false";"10";"3"
"60195";"1327";"1";"1137";"false";"10";"3"
"60195";"1327";"1";"1328";"false";"10";"3"
"60195";"1327";"1";"1351";"false";"10";"3"
"60195";"1327";"1";"1352";"false";"11";"4"
"67891";"1328";"2";"1382";"false";"9";"4"
"67891";"1328";"2";"1365";"false";"9";"4"
"67891";"1328";"2";"1755";"false";"9";"4"
"67891";"1328";"2";"1133";"false";"9";"4"
"67891";"1328";"2";"1330";"false";"9";"4"
"67891";"1328";"2";"1351";"false";"9";"4"
"67891";"1328";"2";"1338";"false";"9";"4"
"67891";"1328";"2";"1328";"false";"9";"4"
"67891";"1328";"2";"1751";"false";"9";"4"
"67891";"1328";"2";"1134";"false";"9";"4"
"66655";"1330";"1";"1362";"false";"9";"2"
"66655";"1330";"1";"1396";"false";"9";"2"
"66655";"1330";"1";"1392";"false";"9";"2"
"66655";"1330";"1";"1385";"false";"9";"2"
"66655";"1330";"1";"1133";"false";"9";"2"
"66655";"1330";"1";"1336";"false";"11";"4"
"66655";"1330";"1";"1752";"false";"11";"4"
"66655";"1330";"1";"1351";"false";"11";"4"
"66655";"1330";"1";"1399";"false";"11";"4"
"66655";"1330";"1";"1134";"false";"11";"4"
"67320";"1335";"2";"1374";"false";"9";"4"
"67320";"1335";"2";"1133";"false";"9";"4"
"67320";"1335";"2";"1373";"false";"9";"4"
"67320";"1335";"2";"1371";"false";"9";"4"
"67320";"1335";"2";"1366";"false";"9";"4"
"67320";"1335";"2";"1751";"false";"9";"4"
"67320";"1335";"2";"1394";"false";"9";"4"
"67320";"1335";"2";"1380";"false";"9";"4"
"67320";"1335";"2";"1755";"false";"9";"4"
"67320";"1335";"2";"1136";"false";"9";"4"
"58831";"1342";"2";"95";"true";"8";"3"
"58831";"1342";"2";"1356";"false";"9";"4"
"58831";"1342";"2";"1340";"false";"9";"4"
"58831";"1342";"2";"1133";"false";"9";"4"
"58831";"1342";"2";"1334";"false";"9";"4"
"58831";"1342";"2";"1801";"false";"9";"4"
"58831";"1342";"2";"1632";"false";"9";"4"
"58831";"1342";"2";"1357";"false";"9";"4"
"58831";"1342";"2";"1751";"false";"11";"6"
"58831";"1342";"2";"1134";"false";"12";"2"
"61962";"1343";"2";"1750";"false";"9";"4"
"61962";"1343";"2";"1133";"false";"9";"4"
"61962";"1343";"2";"1751";"false";"10";"5"
"61962";"1343";"2";"1379";"false";"10";"5"
"61962";"1343";"2";"1383";"false";"10";"5"
"61962";"1343";"2";"1734";"false";"10";"5"
